Order,Next,Count
1,45916,694
1,45918,1
1,45919,43
1,45924,230
1,45925,23
1,45927,173
1,45929,194
1,45931,5
1,45934,99
1,45936,10199
1,45937,36
1,45940,1156
1,45944,1632
1,45952,45
1,45953,4
1,45955,7
1,45957,14
1,45964,6
1,45984,6
1,45996,7
1,46020,40820
1,46021,9299
1,46024,598
1,46027,38
1,46028,2192
1,46030,1
1,46032,1
1,46036,45
1,46037,89
1,46039,13
1,46041,21576
1,46043,4
1,46045,1
1,46052,6
1,46076,266
1,46096,776
1,46104,24471
1,46108,11272
1,46112,1197
1,46120,526
1,46121,10
1,46125,5
1,46136,3
1,46160,6843
1,46161,308
1,46164,433
1,46168,704
1,46176,42
1,46177,12
1,46179,1
1,46181,423
1,46188,14
1,46208,21
1,46216,1
1,46244,1587
1,46252,2
1,46263,139
1,46272,233
1,46280,54
1,46288,59
1,46300,15096
1,46301,879
1,46304,2750
1,46307,198
1,46308,24416
1,46310,14
1,46315,2
1,46316,288
1,46317,135
1,46319,357
1,46321,10952
1,46356,5589
1,46357,149
1,46360,223
1,46363,8
1,46364,72
1,46372,24
1,46373,16
1,46375,4
1,46377,311
1,46378,40
1,46384,4500
1,46385,63
1,46388,74
1,46392,387
1,46400,11
1,46403,3
1,46404,9
1,46405,338
1,46412,7275
1,46416,6
1,46420,1
1,46428,1
1,46432,3
1,46433,5
1,46496,807
1,46497,172
1,46500,664
1,46504,499
1,46515,4
1,46516,7
1,46523,242
1,46524,87
1,46528,3
1,46532,4
1,46543,7
1,46608,4880
1,46609,82
1,46612,1
1,46616,1
1,46629,14
1,46748,102
1,46749,26
1,46756,7
1,46763,35
1,46769,21
1,46832,316
1,46836,5
1,46840,4
1,46848,7
1,46888,231
1,46889,7
1,46892,22
1,46895,10
1,46896,18
1,46903,1
1,46904,22
1,46907,846
1,46916,119
1,46920,21
1,46924,2
1,46944,164
1,46948,46
1,46952,1
1,46960,1
1,46965,2
1,46972,34254
1,46973,1424
1,46976,4835
1,46980,189
1,46988,3598
1,46989,248
1,46991,14
1,46992,322
1,46993,4530
1,46999,4
1,47000,5257
1,47001,401
1,47004,2203
1,47008,23
1,47016,1119
1,47017,55
1,47019,216
1,47020,28
1,47021,266
1,47024,1
1,47028,72
1,47029,656
1,47032,3
1,47036,1
1,47045,2
1,47049,3302
1,47084,13223
1,47085,137
1,47088,1775
1,47092,200
1,47100,1190
1,47101,1981
1,47103,87
1,47104,438
1,47105,54
1,47111,655
1,47112,10487
1,47113,590
1,47116,823
1,47120,146
1,47128,146
1,47129,23
1,47131,96
1,47133,24
1,47140,7169
1,47141,7505
1,47144,3139
1,47148,882
1,47156,154
1,47157,372
1,47159,80
1,47160,1034
1,47161,5479
1,47168,1345
1,47172,21
1,47196,79685
1,47197,3934
1,47200,5237
1,47204,393
1,47212,330
1,47213,309
1,47215,787
1,47217,277
1,47280,323
1,47284,18
1,47288,2
1,47296,5
1,47301,4
1,47308,2541
1,47329,376
1,47336,7322
1,47337,224
1,47340,509
1,47344,130
1,47352,108
1,47353,530
1,47355,11
1,47357,32
1,47360,1
1,47364,152
1,47372,1
1,47380,1
1,47384,29
1,47420,205
1,47421,16
1,47424,15
1,47428,8
1,47436,1
1,47448,3946
1,47449,621
1,47452,95
1,47456,748
1,47464,281
1,47469,84
1,47476,18366
1,47477,23
1,47480,4665
1,47484,41044
1,47492,3166
1,47493,18
1,47495,61
1,47497,446
1,47502,15
1,47504,1
1,47532,47049
1,47533,1004
1,47536,4759
1,47540,895
1,47548,2565
1,47549,5900
1,47551,165
1,47553,1776
1,47560,17275
1,47561,2262
1,47564,17315
1,47566,3724
1,47567,17
1,47568,4256
1,47569,32
1,47576,27
1,47577,5
1,47579,154
1,47581,4419
1,47582,1067
1,47583,3
1,47585,456
1,47587,4
1,47588,3739
1,47589,1542
1,47592,380
1,47596,25
1,47604,2
1,47605,52
1,47607,98
1,47608,4
1,47609,1131
1,47610,322
1,47616,4
1,47672,2494
1,47673,445
1,47676,1078
1,47680,312
1,47688,72
1,47691,21
1,47693,80
1,47694,2
1,47700,4475
1,47701,250
1,47704,470
1,47708,277
1,47716,217
1,47719,17
1,47721,18
1,47728,12533
1,47729,16
1,47732,11642
1,47736,650
1,47748,2
1,47749,14397
1,47751,892
1,47760,7
1,47784,12361
1,47785,3553
1,47787,54
1,47788,445
1,47792,821
1,47800,295
1,47801,26
1,47803,1670
1,47805,826
1,47868,35
1,47889,1
1,47896,911
1,47900,8
1,47904,1
1,47917,1
1,47924,11038
1,47925,232
1,47926,123
1,47928,18113
1,47931,155
1,47932,10443
1,47933,3
1,47940,29
1,47943,17
1,47945,47
1,47949,1
1,47952,10
1,47956,5
1,47960,5
1,48008,105
1,48012,128
1,48016,35
1,48036,533
1,48040,1
1,48044,69
1,48052,4
1,48064,1015
1,48072,34
1,48080,12
1,48120,21112
1,48121,66
1,48124,36548
1,48127,339
1,48128,1935
1,48136,18
1,48137,7
1,48139,19
1,48140,3
1,48141,674
1,48142,2
1,48143,2461
1,48145,185
1,48148,9502
1,48149,4569
1,48150,632
1,48152,9900
1,48155,4477
1,48156,12704
1,48157,864
1,48159,62
1,48164,210
1,48165,166
1,48167,10
1,48169,11572
1,48173,45
1,48176,12852
1,48177,4191
1,48180,181
1,48184,62
1,48192,107
1,48193,1
1,48195,24
1,48196,1
1,48197,123
1,48201,7
1,48204,24
1,48225,2
1,48260,5003
1,48261,20
1,48264,4494
1,48265,1
1,48267,1
1,48268,1391
1,48276,2031
1,48277,7501
1,48279,208
1,48281,31
1,48282,15
1,48288,6041
1,48289,657
1,48292,907
1,48295,1
1,48296,1647
1,48304,2
1,48307,68
1,48309,22
1,48316,151
1,48317,529
1,48320,4276
1,48324,2784
1,48333,22
1,48336,4
1,48337,3054
1,48341,18
1,48348,19
1,48372,18758
1,48373,3809
1,48374,138
1,48376,10182
1,48380,1486
1,48388,186
1,48389,13
1,48391,245
1,48393,1472
1,48400,71
1,48420,52
1,48428,1
1,48456,32
1,48464,21
1,48472,7
1,48473,4
1,48484,3
1,48512,27983
1,48513,4731
1,48516,10611
1,48519,2
1,48520,5263
1,48521,135
1,48528,43
1,48531,81
1,48533,314
1,48537,627
1,48577,2
1,48596,279
1,48604,12
1,48624,197
1,48628,1
1,48632,3
1,48640,5
1,48652,4762
1,48656,240
1,48660,1535
1,48708,16071
1,48709,283
1,48712,1603
1,48716,855
1,48724,33
1,48725,2
1,48727,78
1,48729,267
1,48730,97
1,48731,533
1,48736,644
1,48737,4
1,48740,2
1,48744,264
1,48745,1
1,48755,2
1,48756,10
1,48757,38
1,48763,2
1,48764,205
1,48765,11
1,48768,15
1,48772,11
1,48780,2
1,48783,9
1,48784,1
1,48785,5
1,48808,6
1,48848,23
1,48849,1
1,48852,22
1,48855,63
1,48856,4
1,48867,2
1,48868,1
1,48876,2
1,48904,76
1,48920,1
1,48923,1
1,48960,17
1,48961,2
1,48976,5
1,48977,100
1,48981,19
1,49072,5
1,49100,130
1,49101,1
1,49104,727
1,49108,48
1,49116,17
1,49121,2
1,49240,30
1,49244,48
1,49248,2
1,49256,24
1,49257,1
1,49296,27
1,49317,1
1,49324,48707
1,49325,196
1,49327,1
1,49328,12489
1,49332,3171
1,49333,1
1,49334,277
1,49340,2451
1,49341,108
1,49343,42
1,49344,35
1,49345,21486
1,49349,6
1,49352,2435
1,49353,1814
1,49356,129
1,49360,27
1,49368,107
1,49369,2
1,49371,4
1,49373,11876
1,49380,827
1,49381,1
1,49384,31
1,49388,41
1,49396,20
1,49397,26
1,49399,18
1,49401,48
1,49408,28
1,49412,2
1,49416,1
1,49424,1
1,49429,2
1,49436,55179
1,49437,4109
1,49438,160
1,49440,23519
1,49443,8
1,49444,7022
1,49452,912
1,49453,506
1,49455,229
1,49456,162
1,49457,23961
1,49464,17868
1,49465,62
1,49468,990
1,49472,553
1,49480,414
1,49481,77
1,49483,174
1,49484,3
1,49485,7
1,49492,304
1,49496,1288
1,49500,202
1,49511,1
1,49512,52
1,49520,300
1,49521,1
1,49524,60
1,49528,159
1,49536,1
1,49537,1
1,49541,7
1,49548,18244
1,49549,6362
1,49552,1739
1,49556,438
1,49564,155
1,49565,9
1,49567,39
1,49569,3745
1,49573,9
1,49576,1
1,49580,1
1,49597,4
1,49604,359
1,49632,270
1,49636,22
1,49651,2
1,49660,840
1,49664,26
1,49668,11
1,49677,15
1,49679,1
1,49681,1
1,49688,47862
1,49689,899
1,49692,2747
1,49695,11
1,49696,3862
1,49704,281
1,49705,2
1,49707,206
1,49709,245
1,49711,10
1,49713,4
1,49714,115
1,49716,3
1,49744,36
1,49745,1
1,49748,5
1,49752,8
1,49772,334
1,49776,34
1,49780,30
1,49788,9
1,49789,341
1,49800,2056
1,49804,36
1,49808,123
1,49816,137
1,49819,46
1,49821,23
1,49828,50597
1,49832,1120
1,49836,2006
1,49837,15
1,49844,96
1,49845,1354
1,49847,387
1,49849,3897
1,49854,1
1,49884,41329
1,49885,9910
1,49888,16535
1,49891,21
1,49892,8410
1,49899,60
1,49900,4945
1,49901,569
1,49903,19
1,49905,1253
1,49910,144
1,49912,488
1,49913,22
1,49916,109
1,49920,105
1,49928,9
1,49929,2
1,49932,5
1,49933,385
1,49939,134
1,49941,2
1,49956,2
1,50024,1101
1,50025,15
1,50028,58
1,50032,19
1,50040,9
1,50041,4
1,50044,326
1,50045,2
1,50052,4
1,50056,4
1,50136,266
1,50137,5
1,50140,14
1,50143,80
1,50144,15
1,50152,2
1,50157,6
1,50161,1
1,50164,1
1,50184,1
1,50192,6
1,50220,1
1,50248,1
1,50276,28
1,50277,12
1,50280,154
1,50297,71
1,50360,2
1,50416,2282
1,50420,393
1,50424,185
1,50432,120
1,50444,35
1,50448,2
1,50472,1105
1,50473,244
1,50476,181
1,50488,2
1,50489,11
1,50491,21
1,50493,6
1,50500,40007
1,50501,4481
1,50504,9745
1,50505,98
1,50506,5322
1,50508,4680
1,50510,3
1,50515,51
1,50516,1483
1,50517,1419
1,50519,134
1,50520,4237
1,50521,1881
1,50526,822
1,50528,2572
1,50529,690
1,50532,610
1,50535,1
1,50536,489
1,50544,22
1,50545,27
1,50547,15
1,50548,11
1,50549,184
1,50556,9383
1,50557,4113
1,50560,190
1,50564,45
1,50567,28
1,50572,10
1,50575,14
1,50577,8323
1,50581,9
1,50583,7
1,50584,44
1,50588,1
1,50612,33732
1,50613,871
1,50616,4923
1,50617,23
1,50619,1038
1,50620,875
1,50621,36
1,50628,1183
1,50629,5709
1,50630,4210
1,50631,264
1,50632,21362
1,50633,46
1,50636,5
1,50638,13
1,50640,103456
1,50641,165
1,50644,1500
1,50648,1388
1,50656,120
1,50657,12
1,50659,43
1,50661,45
1,50668,20168
1,50669,12539
1,50670,30
1,50672,14262
1,50676,4229
1,50679,7
1,50684,978
1,50685,290
1,50687,24
1,50688,15974
1,50689,16419
1,50693,5
1,50694,115
1,50695,2
1,50696,5536
1,50697,2
1,50700,114
1,50704,60
1,50713,11
1,50715,294
1,50717,1
1,50724,15475
1,50725,999
1,50728,3315
1,50732,2599
1,50734,374
1,50739,42
1,50740,80
1,50741,51
1,50743,124
1,50745,354
1,50747,1
1,50752,17917
1,50753,15
1,50756,2175
1,50760,49
1,50769,2
1,50771,53
1,50772,1162
1,50773,6846
1,50780,448
1,50784,3
1,50801,2
1,50808,5231
1,50812,144
1,50816,5
1,50827,2
1,50836,8105
1,50837,497
1,50840,27
1,50844,10
1,50852,24
1,50853,5
1,50855,2
1,50857,13622
1,50864,26606
1,50865,691
1,50868,9513
1,50872,3582
1,50880,1400
1,50881,38
1,50883,269
1,50885,581
1,50892,2246
1,50893,10
1,50896,21627
1,50900,28060
1,50908,21
1,50912,430
1,50913,7
1,50920,2628
1,50924,45
1,50928,298
1,50936,4
1,50937,564
1,50939,1
1,50941,2
1,50945,2
1,50948,17839
1,50949,25
1,50952,1303
1,50956,507
1,50964,4
1,50967,54
1,50969,56
1,50976,18268
1,50977,2578
1,50980,2759
1,50984,1601
1,50992,1
1,50995,14
1,50997,369
1,50999,1
1,51004,38919
1,51005,11
1,51008,48948
1,51012,66942
1,51018,6
1,51020,11278
1,51021,353
1,51025,1755
1,51031,1
1,51032,153811
1,51036,2
1,51060,152762
1,51061,961
1,51064,46540
1,51068,52272
1,51069,382
1,51075,350
1,51076,6616
1,51077,5087
1,51079,196
1,51080,26378
1,51081,915
1,51082,64
1,51085,5
1,51086,52
1,51088,39782
1,51089,11706
1,51092,628
1,51094,8
1,51096,911
1,51104,538
1,51105,1324
1,51107,14
1,51108,1
1,51109,20857
1,51110,43
1,51116,9955
1,51117,226
1,51120,11
1,51124,4
1,51132,14
1,51133,1
1,51135,5
1,51136,1
1,51137,3280
1,51144,17
1,51148,1
1,51165,5
1,51200,4424
1,51201,23828
1,51204,33128
1,51208,2779
1,51210,253
1,51211,1
1,51216,5016
1,51217,2092
1,51219,20
1,51221,36505
1,51222,39
1,51228,32397
1,51229,349
1,51232,529
1,51236,395
1,51244,5
1,51245,7
1,51247,14
1,51249,6
1,51256,2008
1,51257,2
1,51260,10
1,51272,1
1,51276,2341
1,51284,1
1,51312,17921
1,51313,4379
1,51316,3815
1,51320,576
1,51328,156
1,51329,84
1,51333,7291
1,51335,7
1,51339,564
1,51340,954
1,51361,8
1,51396,514
1,51400,4
1,51424,40
1,51428,3
1,51452,29494
1,51453,1251
1,51456,4319
1,51460,1045
1,51468,25
1,51469,7
1,51471,3
1,51473,17577
1,51480,30
1,51500,64
1,51536,124
1,51540,21
1,51544,75
1,51552,1
1,51564,34
1,51568,5
1,51572,2
1,51592,2933
1,51593,1335
1,51596,189
1,51600,268
1,51608,510
1,51609,25
1,51613,2695
1,51648,54655
1,51649,5765
1,51652,12409
1,51655,1
1,51656,5535
1,51658,8
1,51664,331
1,51665,4949
1,51667,319
1,51669,1423
1,51670,18
1,51673,32
1,51674,12
1,51676,321
1,51677,154
1,51680,12
1,51682,4
1,51684,9
1,51687,215
1,51692,7
1,51693,2
1,51696,1
1,51697,41
1,51704,2519
1,51724,7
1,51753,1
1,51788,195
1,51789,11
1,51792,8
1,51796,24
1,51809,6
1,51816,2
1,51844,2
1,51900,25
1,51901,1861
1,51904,2
1,51908,10
1,51922,3
1,51923,101
1,51984,4
1,51988,1
1,52000,1
1,52040,9
1,52041,18
1,52048,2
1,52068,6
1,52124,1
1,52180,48
1,52196,50
1,52201,1
1,52236,110
1,52237,245
1,52240,8
1,52244,34
1,52252,13
1,52257,2
1,52258,21
1,52263,1
1,52264,7688
1,52265,1167
1,52268,1371
1,52270,18
1,52272,1472
1,52280,2888
1,52281,13
1,52283,9
1,52284,7
1,52285,3396
1,52286,856
1,52290,1
1,52292,1771
1,52293,2418
1,52296,11
1,52300,13
1,52308,61
1,52311,2
1,52312,1
1,52313,21
1,52320,7
1,52324,3
1,52376,3985
1,52377,592
1,52380,5733
1,52384,3766
1,52392,160
1,52393,236
1,52395,1246
1,52397,3647
1,52404,10791
1,52405,8
1,52408,151
1,52412,163
1,52420,16
1,52423,6
1,52425,1
1,52432,1195
1,52433,1
1,52452,557
1,52488,5928
1,52489,518
1,52492,522
1,52496,6
1,52504,19
1,52507,57
1,52509,3540
1,52520,23
1,52524,92
1,52572,5536
1,52600,15
1,52628,4432
1,52629,5945
1,52632,711
1,52636,6917
1,52644,146
1,52645,15
1,52647,10
1,52649,1742
1,52656,72
1,52676,10
1,52684,18
1,52712,1737
1,52716,1
1,52740,13
1,52768,2329
1,52769,2106
1,52772,3
1,52776,36
1,52784,32
1,52789,841
1,52796,1
1,52824,15158
1,52825,1632
1,52828,1933
1,52832,537
1,52840,1566
1,52841,105
1,52843,10
1,52845,1648
1,52852,8994
1,52853,9
1,52856,1162
1,52860,1065
1,52868,129
1,52869,22
1,52871,4
1,52873,22
1,52880,1330
1,52884,96
1,52888,179
1,52896,248
1,52897,23
1,52899,13
1,52900,1
1,52901,6
1,52908,4
1,52912,2
1,52964,1537
1,52965,1
1,52968,352
1,52971,92
1,52972,567
1,52980,1519
1,52981,421
1,52983,69
1,52984,36
1,52985,3
1,52992,3108
1,52993,4
1,52996,177
1,53000,305
1,53008,14
1,53009,9
1,53011,297
1,53020,626
1,53024,2
1,53028,26
1,53036,1
1,53039,1
1,53040,834
1,53076,6447
1,53077,111
1,53080,1069
1,53084,820
1,53092,150
1,53093,76
1,53095,97
1,53097,443
1,53104,87
1,53108,16
1,53112,2
1,53125,2
1,53132,90
1,53153,1
1,53160,72
1,53168,27
1,53188,563
1,53216,2459
1,53217,34
1,53220,67
1,53224,159
1,53232,21
1,53233,2
1,53235,3
1,53237,16
1,53244,156
1,53245,1
1,53248,11
1,53252,8
1,53272,82
1,53273,1
1,53276,2
1,53280,1
1,53300,322
1,53301,15
1,53304,110
1,53308,21
1,53317,1
1,53321,3
1,53328,177
1,53332,1
1,53336,13
1,53356,11402
1,53360,1358
1,53364,2373
1,53372,350
1,53377,2
1,53412,7093
1,53413,55
1,53416,1248
1,53420,496
1,53428,137
1,53429,8
1,53431,46
1,53433,484
1,53440,11065
1,53441,466
1,53444,4025
1,53448,3639
1,53449,8
1,53456,561
1,53457,295
1,53459,72
1,53460,17
1,53461,625
1,53468,7488
1,53469,1353
1,53472,100
1,53475,1
1,53476,52
1,53484,27
1,53485,34
1,53487,4
1,53488,1
1,53489,119
1,53496,6
1,53552,11353
1,53553,39
1,53556,1439
1,53560,454
1,53568,34
1,53569,3
1,53571,7
1,53572,1
1,53573,31
1,53580,4180
1,53581,275
1,53584,479
1,53588,857
1,53596,876
1,53597,46
1,53599,8
1,53601,10
1,53608,5
1,53628,5
1,53636,3
1,53640,26
1,53664,8462
1,53665,47
1,53668,641
1,53672,915
1,53680,268
1,53681,128
1,53683,1
1,53685,12409
1,53720,2
1,53748,1100
1,53767,1
1,53776,1
1,53804,4173
1,53805,5
1,53808,75
1,53812,152
1,53820,45
1,53821,2
1,53825,51
1,53832,1
1,53852,2
1,53888,526
1,53892,1
1,53896,5
1,53909,7
1,53916,526
1,53920,9
1,53924,1
1,53932,92
1,53944,18393
1,53945,4200
1,53948,307
1,53951,12
1,53952,1072
1,53960,90
1,53972,6
1,54000,5006
1,54001,133
1,54004,830
1,54008,221
1,54016,653
1,54017,10
1,54021,532
1,54028,8650
1,54029,35
1,54030,18
1,54032,4359
1,54036,814
1,54044,203
1,54045,94
1,54047,19
1,54048,4
1,54049,78
1,54053,13
1,54056,2088
1,54057,124
1,54060,189
1,54064,21
1,54072,15
1,54073,3
1,54075,15
1,54076,2
1,54077,221
1,54084,1
1,54088,4
1,54092,1
1,54112,1
1,54140,2063
1,54141,30
1,54144,60
1,54148,76
1,54156,48
1,54160,2
1,54161,87
1,54168,4220
1,54169,92
1,54172,427
1,54176,325
1,54184,9
1,54185,75
1,54187,45
1,54189,17
1,54196,124
1,54197,1
1,54200,3997
1,54204,176
1,54212,8
1,54216,10
1,54217,4689
1,54224,1241
1,54228,1
1,54252,8160
1,54253,1413
1,54256,648
1,54260,1680
1,54268,343
1,54271,6
1,54273,56
1,54336,22
1,54340,1
1,54344,6
1,54357,1
1,54364,8117
1,54365,1
1,54383,2
1,54392,786
1,54393,11
1,54396,27
1,54400,408
1,54408,2666
1,54411,38
1,54413,1209
1,54476,27
1,54484,1
1,54504,1249
1,54512,16
1,54520,4
1,54532,15401
1,54536,398
1,54540,3061
1,54548,32
1,54588,5443
1,54589,1233
1,54592,956
1,54596,2445
1,54604,12
1,54605,43
1,54607,36
1,54609,315
1,54616,77326
1,54617,23450
1,54620,81509
1,54623,1
1,54624,7756
1,54629,2
1,54632,6827
1,54633,6812
1,54635,40
1,54637,3780
1,54643,2
1,54644,25789
1,54645,1556
1,54648,97
1,54651,3
1,54652,23
1,54660,92
1,54661,5
1,54663,96
1,54664,16264
1,54665,8407
1,54671,54
1,54672,6
1,54691,1
1,54692,1
1,54693,3949
1,54728,1616
1,54729,17
1,54732,2208
1,54736,45
1,54744,1850
1,54747,26
1,54749,754
1,54756,1829
1,54757,57
1,54760,960
1,54764,559
1,54772,16
1,54773,12
1,54775,9
1,54777,3
1,54783,2
1,54784,721
1,54785,1946
1,54788,9242
1,54792,895
1,54800,237
1,54801,2176
1,54804,517
1,54805,7137
1,54812,861
1,54840,8771
1,54841,833
1,54844,1531
1,54848,525
1,54856,389
1,54857,64
1,54859,27
1,54861,1311
1,54865,9
1,54868,23329
1,54869,2851
1,54872,3831
1,54876,3001
1,54887,4
1,54889,4733
1,54915,7
1,54924,13506
1,54925,1088
1,54932,5
1,54943,29
1,54945,89
1,54952,1541
1,54980,11831
1,54981,21
1,54984,1459
1,54988,90
1,54993,6
1,54996,56
1,54997,1
1,54999,135
1,55001,22
1,55008,2
1,55012,21
1,55016,170
1,55036,69
1,55064,832
1,55068,2
1,55072,35
1,55080,2
1,55081,38
1,55083,1
1,55092,852
1,55100,19
1,55108,13
1,55113,117
1,55120,902
1,55121,443
1,55124,410
1,55128,209
1,55129,60
1,55136,38
1,55137,377
1,55141,974
1,55145,50
1,55147,2
1,55148,3314
1,55152,123
1,55165,1
1,55176,6948
1,55177,20
1,55180,364
1,55184,317
1,55192,931
1,55193,74
1,55195,1
1,55197,11
1,58960,1
1,65283,1
1,65285,4
1,65286,1
1,65288,7
1,65289,18
1,65291,4
1,65292,22
1,65293,36
1,65294,2
1,65295,11
1,65297,2
1,65298,1
1,65299,1
1,65306,42
1,65307,5
1,65308,30
1,65309,1
1,65310,29
1,65311,1
1,65312,2
1,65315,1
1,65331,1
1,65345,21
1,65346,1
1,65347,7
1,65348,4
1,65349,19
1,65350,3
1,65351,2
1,65352,10
1,65353,7
1,65355,1
1,65356,5
1,65357,32
1,65358,7
1,65359,9
1,65360,8
1,65361,1
1,65362,14
1,65363,7
1,65364,12
1,65365,6
1,65366,1
1,65367,1
1,65368,2
1,65369,3
1,65372,5
1,65374,11
1,65533,1
1,1114113,200000
2,32,98135
2,33,32
2,34,90
2,35,6
2,36,1
2,38,1
2,39,51
2,40,70
2,42,12
2,43,7
2,44,12
2,45,71
2,46,36
2,47,1
2,48,8
2,49,3775
2,50,1714
2,51,226
2,52,174
2,53,210
2,54,170
2,55,123
2,56,133
2,57,118
2,58,6
2,60,63
2,61,9
2,62,40
2,64,1
2,65,46
2,66,22
2,67,112
2,68,76
2,69,31
2,70,16
2,71,73
2,72,66
2,73,51
2,74,15
2,75,41
2,76,19
2,77,57
2,78,34
2,79,30
2,80,49
2,81,14
2,82,47
2,83,70
2,84,31
2,85,16
2,86,19
2,87,20
2,88,16
2,89,2
2,90,1
2,91,14
2,92,7
2,93,2
2,94,1
2,97,11
2,98,1
2,99,11
2,100,5
2,101,15
2,102,5
2,103,8
2,104,6
2,105,15
2,106,2
2,107,3
2,108,1
2,109,24
2,110,9
2,112,4
2,113,3
2,114,4
2,115,6
2,116,6
2,117,3
2,118,6
2,120,3
2,121,2
2,122,2
2,123,24
2,124,388
2,125,11
2,160,2
2,183,3
2,916,5
2,946,1
2,952,1
2,8212,2
2,8216,23
2,8217,1
2,8220,33
2,8224,1
2,8226,15
2,8251,7
2,9312,2
2,9313,2
2,9314,2
2,9315,2
2,9316,2
2,9317,1
2,9318,1
2,9319,1
2,9670,9
2,9679,2
2,9734,2
2,12296,8
2,12298,230
2,12300,3
2,12302,3
2,12303,1
2,12593,3
2,12596,3
2,12599,3
2,12601,3
2,12609,3
2,12610,3
2,12613,3
2,12615,3
2,12616,3
2,12618,3
2,12619,3
2,12620,3
2,12621,3
2,12622,3
2,19968,1
2,19976,1
2,20870,1
2,21069,2
2,21516,1
2,24996,1
2,26178,1
2,26412,1
2,26481,1
2,26611,1
2,33836,2
2,35264,1
2,35912,1
2,37325,1
2,38596,1
2,38738,1
2,38750,1
2,40736,1
2,44032,308
2,44033,846
2,44036,27
2,44040,51
2,44048,46
2,44049,2
2,44050,1
2,44053,38
2,44057,1091
2,44060,189
2,44061,2
2,44068,9
2,44079,1
2,44144,37
2,44148,59
2,44152,2
2,44160,15
2,44169,3
2,44172,63
2,44176,4
2,44200,6
2,44201,5
2,44204,3
2,44208,79
2,44217,1
2,44221,249
2,44225,1
2,44228,88
2,44256,498
2,44257,6
2,44260,1
2,44263,2
2,44264,12
2,44273,14
2,44277,244
2,44284,128
2,44285,1
2,44288,152
2,44292,2
2,44305,83
2,44340,18
2,44361,2
2,44368,178
2,44396,160
2,44397,351
2,44400,98
2,44404,12
2,44405,2
2,44417,10
2,44428,14
2,44452,4
2,44480,19
2,44484,1
2,44508,11
2,44512,1
2,44536,1082
2,44537,41
2,44540,69
2,44544,24
2,44552,56
2,44553,11
2,44557,11
2,44592,1773
2,44596,6
2,44600,8
2,44608,132
2,44618,1
2,44620,1
2,44628,1
2,44844,2
2,44852,1
2,44867,1
2,45000,1
2,45208,142
2,45209,2
2,45210,1
2,45212,9
2,45216,6
2,45224,71
2,45225,4
2,45227,1
2,45229,16
2,45230,6
2,45233,1
2,45236,74
2,45253,2
2,45257,23
2,45320,2
2,45328,3
2,45331,7
2,45348,60
2,45349,2
2,45367,5
2,45380,19
2,45432,257
2,45433,9
2,45436,43
2,45440,10
2,45453,46
2,45458,8
2,45516,24
2,45572,19
2,45576,4
2,45656,2
2,45684,71
2,45716,49
2,45733,6
2,45768,39
2,45772,4
2,45776,2
2,45784,2
2,45787,2
2,45796,316
2,45800,113
2,45803,1
2,45804,69
2,45812,4
2,45817,103
2,45823,2
2,45824,1340
2,45843,6
2,45908,34
2,45909,5
2,45912,2
2,45916,1
2,45927,9
2,45929,14
2,45936,66
2,45940,15
2,45944,4
2,46020,216
2,46021,300
2,46024,1
2,46028,13
2,46039,1
2,46041,220
2,46076,3
2,46104,2
2,46160,91
2,46168,7
2,46181,2
2,46244,8
2,46272,2
2,46300,31
2,46301,2
2,46307,5
2,46308,2
2,46321,24
2,46356,70
2,46384,65
2,46392,1
2,46412,8
2,46496,1
2,46497,9
2,46608,298
2,46748,2
2,46832,1
2,46848,1
2,46907,1
2,46972,129
2,46973,2
2,46976,2
2,47000,2
2,47004,1
2,47016,1
2,47017,1
2,47021,1
2,47084,99
2,47085,2
2,47088,6
2,47112,82
2,47116,1
2,47128,2
2,47129,1
2,47196,266
2,47197,5
2,47204,2
2,47212,1
2,47217,3
2,47329,3
2,47336,43
2,47337,4
2,47340,4
2,47420,2
2,47448,3
2,47476,41
2,47484,36
2,47532,133
2,47536,42
2,47540,2
2,47553,3
2,47560,203
2,47561,17
2,47564,109
2,47566,30
2,47568,42
2,47579,1
2,47581,32
2,47582,1
2,47588,65
2,47589,51
2,47592,8
2,47673,5
2,47676,8
2,47680,18
2,47688,1
2,47700,91
2,47701,2
2,47704,22
2,47708,2
2,47721,1
2,47728,3
2,47729,2
2,47732,13
2,47736,3
2,47749,91
2,47751,23
2,47784,164
2,47785,24
2,47787,2
2,47788,5
2,47792,5
2,47800,3
2,47805,15
2,47896,4
2,47924,129
2,47928,1344
2,47932,189
2,48012,6
2,48016,2
2,48036,1
2,48120,603
2,48124,121
2,48127,1
2,48128,16
2,48136,1
2,48143,1
2,48145,1
2,48148,147
2,48149,95
2,48152,106
2,48156,110
2,48157,3
2,48165,5
2,48169,59
2,48176,32
2,48177,64
2,48180,1
2,48192,3
2,48197,1
2,48260,42
2,48264,16
2,48268,1
2,48276,24
2,48277,33
2,48288,133
2,48289,24
2,48292,2
2,48296,38
2,48317,3
2,48320,27
2,48324,9
2,48337,25
2,48372,127
2,48373,42
2,48374,1
2,48376,36
2,48380,20
2,48388,5
2,48393,5
2,48464,1
2,48512,151
2,48513,77
2,48516,122
2,48520,68
2,48521,1
2,48531,1
2,48533,2
2,48596,4
2,48652,85
2,48660,40
2,48708,194
2,48709,5
2,48712,32
2,48716,18
2,48729,4
2,48730,1
2,48731,9
2,48744,2
